date,CFG,CFG_EPS,PE Ratio
2015-03-16,25.31,0.36,70.30555555555556
2015-03-17,25.6,0.36,71.11111111111111
2015-03-18,25.19,0.36,69.97222222222223
2015-03-19,24.8,0.36,68.8888888888889
2015-03-20,24.8,0.36,68.8888888888889
2015-03-23,24.76,0.36,68.77777777777779
2015-03-24,24.32,0.36,67.55555555555556
2015-03-25,24.0,0.36,66.66666666666667
2015-03-26,24.12,0.36,67.0
2015-03-27,24.48,0.36,68.0
2015-03-30,24.32,0.36,67.55555555555556
2015-03-31,24.13,0.36,67.02777777777777
2015-04-01,24.36,0.36,67.66666666666667
2015-04-02,24.62,0.36,68.3888888888889
2015-04-06,24.75,0.36,68.75
2015-04-07,24.9,0.36,69.16666666666667
2015-04-08,25.0,0.36,69.44444444444444
2015-04-09,25.04,0.36,69.55555555555556
2015-04-10,25.11,0.36,69.75
2015-04-13,25.45,0.36,70.69444444444444
2015-04-14,25.14,0.36,69.83333333333334
2015-04-15,25.6,0.36,71.11111111111111
2015-04-16,25.49,0.36,70.80555555555556
2015-04-17,25.12,0.36,69.77777777777779
2015-04-20,25.11,0.36,69.75
2015-04-21,25.04,0.36,69.55555555555556
2015-04-22,25.49,0.36,70.80555555555556
2015-04-23,25.64,0.36,71.22222222222223
2015-04-24,25.57,0.36,71.02777777777779
2015-04-27,25.48,0.36,70.77777777777779
2015-04-28,25.78,0.36,71.61111111111111
2015-04-29,26.09,0.36,72.47222222222223
2015-04-30,26.05,0.36,72.36111111111111
2015-05-01,25.98,0.36,72.16666666666667
2015-05-04,26.3,0.36,73.05555555555556
2015-05-05,26.24,0.36,72.88888888888889
2015-05-06,25.85,0.36,71.80555555555556
2015-05-07,25.95,0.36,72.08333333333333
2015-05-08,25.81,0.38,67.92105263157895
2015-05-11,26.07,0.38,68.60526315789474
2015-05-12,26.15,0.38,68.8157894736842
2015-05-13,26.23,0.38,69.02631578947368
2015-05-14,26.48,0.38,69.6842105263158
2015-05-15,25.93,0.38,68.23684210526315
2015-05-18,26.3,0.38,69.21052631578948
2015-05-19,26.86,0.38,70.68421052631578
2015-05-20,26.75,0.38,70.39473684210526
2015-05-21,26.84,0.38,70.63157894736842
2015-05-22,26.92,0.38,70.8421052631579
2015-05-26,26.7,0.38,70.26315789473684
2015-05-27,26.77,0.38,70.44736842105263
2015-05-28,26.83,0.38,70.60526315789473
2015-05-29,26.84,0.38,70.63157894736842
2015-06-01,26.95,0.38,70.92105263157895
2015-06-02,27.19,0.38,71.55263157894737
2015-06-03,27.62,0.38,72.6842105263158
2015-06-04,27.75,0.38,73.02631578947368
2015-06-05,28.32,0.38,74.52631578947368
2015-06-08,28.04,0.38,73.78947368421052
2015-06-09,28.08,0.38,73.89473684210526
2015-06-10,28.0,0.38,73.6842105263158
2015-06-11,27.52,0.38,72.42105263157895
2015-06-12,27.54,0.38,72.47368421052632
2015-06-15,27.91,0.38,73.44736842105263
2015-06-16,28.25,0.38,74.34210526315789
2015-06-17,27.91,0.38,73.44736842105263
2015-06-18,28.07,0.38,73.86842105263158
2015-06-19,28.19,0.38,74.1842105263158
2015-06-22,28.27,0.38,74.39473684210526
2015-06-23,28.19,0.38,74.1842105263158
2015-06-24,28.05,0.38,73.8157894736842
2015-06-25,27.38,0.38,72.05263157894737
2015-06-26,27.54,0.38,72.47368421052632
2015-06-29,26.93,0.38,70.86842105263158
2015-06-30,27.31,0.38,71.86842105263158
2015-07-01,27.44,0.38,72.21052631578948
2015-07-02,27.15,0.38,71.44736842105263
2015-07-06,27.01,0.38,71.07894736842105
2015-07-07,26.74,0.38,70.36842105263158
2015-07-08,26.64,0.38,70.10526315789474
2015-07-09,26.98,0.38,71.0
2015-07-10,27.3,0.38,71.84210526315789
2015-07-13,27.25,0.38,71.71052631578948
2015-07-14,27.55,0.38,72.5
2015-07-15,27.8,0.38,73.15789473684211
2015-07-16,28.11,0.38,73.97368421052632
2015-07-17,27.91,0.38,73.44736842105263
2015-07-20,27.96,0.38,73.57894736842105
2015-07-21,26.72,0.38,70.3157894736842
2015-07-22,27.04,0.38,71.1578947368421
2015-07-23,26.45,0.38,69.60526315789474
2015-07-24,26.15,0.38,68.8157894736842
2015-07-27,25.94,0.38,68.26315789473685
2015-07-28,26.17,0.38,68.86842105263159
2015-07-29,26.0,0.38,68.42105263157895
2015-07-30,26.49,0.38,69.71052631578947
2015-07-31,26.07,0.38,68.60526315789474
2015-08-03,26.03,0.38,68.5
2015-08-04,26.27,0.38,69.13157894736842
2015-08-05,26.66,0.38,70.15789473684211
2015-08-06,26.65,0.38,70.13157894736841
2015-08-07,26.7,0.36,74.16666666666667
2015-08-10,27.19,0.36,75.52777777777779
2015-08-11,26.84,0.36,74.55555555555556
2015-08-12,26.03,0.36,72.30555555555556
2015-08-13,26.2,0.36,72.77777777777777
2015-08-14,26.38,0.36,73.27777777777777
2015-08-17,26.28,0.36,73.0
2015-08-18,26.56,0.36,73.77777777777777
2015-08-19,26.26,0.36,72.94444444444446
2015-08-20,25.33,0.36,70.36111111111111
2015-08-21,24.57,0.36,68.25
2015-08-24,23.03,0.36,63.97222222222223
2015-08-25,23.1,0.36,64.16666666666667
2015-08-26,24.19,0.36,67.19444444444446
2015-08-27,24.48,0.36,68.0
2015-08-28,24.69,0.36,68.58333333333334
2015-08-31,24.82,0.36,68.94444444444444
2015-09-01,23.69,0.36,65.80555555555556
2015-09-02,24.13,0.36,67.02777777777777
2015-09-03,24.5,0.36,68.05555555555556
2015-09-04,24.09,0.36,66.91666666666667
2015-09-08,24.63,0.36,68.41666666666667
2015-09-09,24.4,0.36,67.77777777777777
2015-09-10,24.44,0.36,67.8888888888889
2015-09-11,24.32,0.36,67.55555555555556
2015-09-14,24.41,0.36,67.80555555555556
2015-09-15,25.03,0.36,69.52777777777779
2015-09-16,24.88,0.36,69.11111111111111
2015-09-17,24.04,0.36,66.77777777777777
2015-09-18,23.75,0.36,65.97222222222223
2015-09-21,23.9,0.36,66.38888888888889
2015-09-22,23.6,0.36,65.55555555555556
2015-09-23,23.34,0.36,64.83333333333333
2015-09-24,23.24,0.36,64.55555555555556
2015-09-25,23.61,0.36,65.58333333333333
2015-09-28,22.63,0.36,62.86111111111111
2015-09-29,23.22,0.36,64.5
2015-09-30,23.86,0.36,66.27777777777779
2015-10-01,23.5,0.36,65.27777777777779
2015-10-02,23.41,0.36,65.02777777777779
2015-10-05,23.72,0.36,65.88888888888889
2015-10-06,23.36,0.36,64.88888888888889
2015-10-07,23.44,0.36,65.11111111111111
2015-10-08,23.52,0.36,65.33333333333333
2015-10-09,23.46,0.36,65.16666666666667
2015-10-12,23.56,0.36,65.44444444444444
2015-10-13,23.46,0.36,65.16666666666667
2015-10-14,22.91,0.36,63.63888888888889
2015-10-15,23.52,0.36,65.33333333333333
2015-10-16,23.22,0.36,64.5
2015-10-19,23.23,0.36,64.52777777777779
2015-10-20,23.39,0.36,64.97222222222223
2015-10-21,23.17,0.36,64.36111111111111
2015-10-22,22.87,0.36,63.527777777777786
2015-10-23,24.22,0.36,67.27777777777777
2015-10-26,23.6,0.36,65.55555555555556
2015-10-27,23.53,0.36,65.36111111111111
2015-10-28,24.18,0.36,67.16666666666667
2015-10-29,24.11,0.36,66.97222222222223
2015-10-30,24.3,0.36,67.5
2015-11-02,24.45,0.36,67.91666666666667
2015-11-03,24.42,0.36,67.83333333333334
2015-11-04,24.53,0.36,68.1388888888889
2015-11-05,24.61,0.36,68.36111111111111
2015-11-06,25.73,0.4,64.325
2015-11-09,25.87,0.4,64.675
2015-11-10,26.0,0.4,65.0
2015-11-11,26.09,0.4,65.225
2015-11-12,25.51,0.4,63.775
2015-11-13,25.53,0.4,63.825
2015-11-16,25.68,0.4,64.19999999999999
2015-11-17,25.6,0.4,64.0
2015-11-18,26.2,0.4,65.5
2015-11-19,26.12,0.4,65.3
2015-11-20,26.02,0.4,65.05
2015-11-23,25.74,0.4,64.35
2015-11-24,26.13,0.4,65.32499999999999
2015-11-25,26.26,0.4,65.65
2015-11-27,26.39,0.4,65.975
2015-11-30,26.63,0.4,66.57499999999999
2015-12-01,26.5,0.4,66.25
2015-12-02,26.64,0.4,66.6
2015-12-03,26.47,0.4,66.175
2015-12-04,27.12,0.4,67.8
2015-12-07,26.51,0.4,66.275
2015-12-08,26.41,0.4,66.02499999999999
2015-12-09,26.1,0.4,65.25
2015-12-10,26.3,0.4,65.75
2015-12-11,25.61,0.4,64.02499999999999
2015-12-14,25.72,0.4,64.3
2015-12-15,26.54,0.4,66.35
2015-12-16,26.91,0.4,67.27499999999999
2015-12-17,26.48,0.4,66.2
2015-12-18,25.9,0.4,64.74999999999999
2015-12-21,26.03,0.4,65.075
2015-12-22,26.25,0.4,65.625
2015-12-23,26.52,0.4,66.3
2015-12-24,26.6,0.4,66.5
2015-12-28,26.41,0.4,66.02499999999999
2015-12-29,26.62,0.4,66.55
2015-12-30,26.3,0.4,65.75
2015-12-31,26.19,0.4,65.475
2016-01-04,25.8,0.4,64.5
2016-01-05,25.68,0.4,64.19999999999999
2016-01-06,25.28,0.4,63.2
2016-01-07,24.59,0.4,61.474999999999994
2016-01-08,23.82,0.4,59.55
2016-01-11,23.9,0.4,59.74999999999999
2016-01-12,23.9,0.4,59.74999999999999
2016-01-13,23.22,0.4,58.05
2016-01-14,22.9,0.4,57.24999999999999
2016-01-15,22.32,0.4,55.8
2016-01-19,22.23,0.4,55.574999999999996
2016-01-20,21.6,0.4,54.0
2016-01-21,21.33,0.4,53.324999999999996
2016-01-22,20.78,0.4,51.95
2016-01-25,19.79,0.4,49.474999999999994
2016-01-26,20.29,0.4,50.724999999999994
2016-01-27,21.21,0.4,53.025
2016-01-28,21.74,0.4,54.349999999999994
2016-01-29,21.25,0.4,53.125
2016-02-01,20.78,0.4,51.95
2016-02-02,20.21,0.4,50.525
2016-02-03,20.05,0.4,50.125
2016-02-04,20.23,0.4,50.574999999999996
2016-02-05,19.85,0.4,49.625
2016-02-08,19.2,0.4,47.99999999999999
2016-02-09,19.55,0.4,48.875
2016-02-10,18.86,0.4,47.15
2016-02-11,18.14,0.4,45.35
2016-02-12,18.89,0.4,47.225
2016-02-16,19.36,0.4,48.4
2016-02-17,19.65,0.4,49.12499999999999
2016-02-18,19.11,0.4,47.775
2016-02-19,19.24,0.4,48.099999999999994
2016-02-22,19.8,0.4,49.5
2016-02-23,19.37,0.4,48.425
2016-02-24,19.0,0.4,47.5
2016-02-25,19.18,0.4,47.949999999999996
2016-02-26,19.74,0.41,48.146341463414636
2016-02-29,19.23,0.41,46.90243902439025
2016-03-01,20.27,0.41,49.4390243902439
2016-03-02,20.96,0.41,51.1219512195122
2016-03-03,21.44,0.41,52.29268292682927
2016-03-04,21.93,0.41,53.487804878048784
2016-03-07,21.53,0.41,52.51219512195122
2016-03-08,20.92,0.41,51.024390243902445
2016-03-09,20.7,0.41,50.487804878048784
2016-03-10,21.01,0.41,51.243902439024396
2016-03-11,21.91,0.41,53.43902439024391
2016-03-14,22.09,0.41,53.87804878048781
2016-03-15,22.19,0.41,54.121951219512205
2016-03-16,21.61,0.41,52.707317073170735
2016-03-17,21.73,0.41,53.00000000000001
2016-03-18,22.08,0.41,53.853658536585364
2016-03-21,22.0,0.41,53.65853658536586
2016-03-22,21.93,0.41,53.487804878048784
2016-03-23,21.69,0.41,52.90243902439025
2016-03-24,21.59,0.41,52.65853658536586
2016-03-28,21.39,0.41,52.170731707317074
2016-03-29,21.2,0.41,51.707317073170735
2016-03-30,21.25,0.41,51.82926829268293
2016-03-31,20.95,0.41,51.09756097560976
2016-04-01,21.35,0.41,52.07317073170732
2016-04-04,21.51,0.41,52.463414634146346
2016-04-05,20.76,0.41,50.63414634146342
2016-04-06,21.34,0.41,52.04878048780488
2016-04-07,20.79,0.41,50.707317073170735
2016-04-08,20.87,0.41,50.90243902439025
2016-04-11,21.04,0.41,51.31707317073171
2016-04-12,21.51,0.41,52.463414634146346
2016-04-13,22.6,0.41,55.121951219512205
2016-04-14,22.82,0.41,55.65853658536586
2016-04-15,22.55,0.41,55.00000000000001
2016-04-18,22.72,0.41,55.41463414634146
2016-04-19,23.1,0.41,56.341463414634156
2016-04-20,23.36,0.41,56.97560975609756
2016-04-21,23.53,0.41,57.39024390243903
2016-04-22,23.62,0.41,57.60975609756098
2016-04-25,23.38,0.41,57.02439024390244
2016-04-26,23.55,0.41,57.43902439024391
2016-04-27,23.62,0.41,57.60975609756098
2016-04-28,23.24,0.41,56.68292682926829
2016-04-29,22.85,0.41,55.73170731707318
2016-05-02,23.06,0.41,56.24390243902439
2016-05-03,22.51,0.41,54.902439024390254
2016-05-04,21.99,0.41,53.63414634146341
2016-05-05,22.11,0.41,53.926829268292686
2016-05-06,22.09,0.41,53.87804878048781
2016-05-09,21.85,0.41,53.29268292682927
2016-05-10,22.36,0.41,54.53658536585366
2016-05-11,22.2,0.41,54.146341463414636
2016-05-12,21.76,0.41,53.07317073170732
2016-05-13,21.4,0.41,52.19512195121951
2016-05-16,21.71,0.41,52.951219512195124
2016-05-17,21.82,0.41,53.21951219512196
2016-05-18,23.13,0.41,56.41463414634146
2016-05-19,22.9,0.41,55.853658536585364
2016-05-20,22.98,0.41,56.04878048780488
2016-05-23,22.97,0.41,56.02439024390244
2016-05-24,23.25,0.41,56.707317073170735
2016-05-25,23.69,0.41,57.78048780487806
2016-05-26,23.35,0.41,56.95121951219513
2016-05-27,23.59,0.41,57.53658536585366
2016-05-31,23.55,0.41,57.43902439024391
2016-06-01,23.6,0.41,57.560975609756106
2016-06-02,23.83,0.41,58.1219512195122
2016-06-03,23.14,0.41,56.43902439024391
2016-06-06,23.47,0.41,57.24390243902439
2016-06-07,23.48,0.41,57.268292682926834
2016-06-08,23.46,0.41,57.21951219512196
2016-06-09,22.88,0.41,55.80487804878049
2016-06-10,22.46,0.41,54.78048780487806
2016-06-13,22.08,0.41,53.853658536585364
2016-06-14,21.31,0.41,51.97560975609756
2016-06-15,21.36,0.41,52.09756097560976
2016-06-16,20.94,0.41,51.07317073170732
2016-06-17,21.1,0.41,51.463414634146346
2016-06-20,21.31,0.41,51.97560975609756
2016-06-21,21.55,0.41,52.5609756097561
2016-06-22,21.37,0.41,52.1219512195122
2016-06-23,22.12,0.41,53.95121951219513
2016-06-24,19.95,0.41,48.65853658536585
2016-06-27,18.44,0.41,44.97560975609757
2016-06-28,18.97,0.41,46.26829268292683
2016-06-29,19.52,0.41,47.609756097560975
2016-06-30,19.98,0.41,48.73170731707317
2016-07-01,19.65,0.41,47.926829268292686
2016-07-05,18.9,0.41,46.09756097560975
2016-07-06,18.99,0.41,46.3170731707317
2016-07-07,19.42,0.41,47.365853658536594
2016-07-08,19.85,0.41,48.41463414634147
2016-07-11,20.12,0.41,49.07317073170732
2016-07-12,20.44,0.41,49.85365853658537
2016-07-13,20.56,0.41,50.146341463414636
2016-07-14,20.99,0.41,51.19512195121951
2016-07-15,20.98,0.41,51.170731707317074
2016-07-18,20.98,0.41,51.170731707317074
2016-07-19,21.03,0.41,51.29268292682927
2016-07-20,21.32,0.41,52.00000000000001
2016-07-21,21.68,0.41,52.87804878048781
2016-07-22,21.8,0.41,53.17073170731708
2016-07-25,22.03,0.41,53.73170731707317
2016-07-26,22.49,0.41,54.853658536585364
2016-07-27,22.58,0.41,55.073170731707314
2016-07-28,22.45,0.41,54.75609756097561
2016-07-29,22.33,0.41,54.46341463414634
2016-08-01,22.2,0.41,54.146341463414636
2016-08-02,22.05,0.41,53.78048780487806
2016-08-03,22.46,0.41,54.78048780487806
2016-08-04,22.61,0.41,55.146341463414636
2016-08-05,23.39,0.46,50.84782608695652
2016-08-08,23.45,0.46,50.97826086956521
2016-08-09,23.49,0.46,51.065217391304344
2016-08-10,23.25,0.46,50.54347826086956
2016-08-11,23.4,0.46,50.8695652173913
2016-08-12,23.27,0.46,50.586956521739125
2016-08-15,23.54,0.46,51.17391304347826
2016-08-16,23.39,0.46,50.84782608695652
2016-08-17,23.44,0.46,50.95652173913044
2016-08-18,23.39,0.46,50.84782608695652
2016-08-19,23.58,0.46,51.260869565217384
2016-08-22,23.5,0.46,51.086956521739125
2016-08-23,23.53,0.46,51.15217391304348
2016-08-24,23.49,0.46,51.065217391304344
2016-08-25,23.64,0.46,51.391304347826086
2016-08-26,24.12,0.46,52.43478260869565
2016-08-29,24.46,0.46,53.17391304347826
2016-08-30,24.73,0.46,53.76086956521739
2016-08-31,24.77,0.46,53.847826086956516
2016-09-01,24.52,0.46,53.30434782608695
2016-09-02,24.68,0.46,53.65217391304348
2016-09-06,24.3,0.46,52.82608695652174
2016-09-07,24.57,0.46,53.41304347826087
2016-09-08,24.92,0.46,54.173913043478265
2016-09-09,24.81,0.46,53.93478260869565
2016-09-12,25.07,0.46,54.5
2016-09-13,24.62,0.46,53.52173913043478
2016-09-14,24.4,0.46,53.04347826086956
2016-09-15,24.48,0.46,53.21739130434783
2016-09-16,24.1,0.46,52.391304347826086
2016-09-19,24.19,0.46,52.58695652173913
2016-09-20,24.17,0.46,52.54347826086957
2016-09-21,24.31,0.46,52.847826086956516
2016-09-22,24.24,0.46,52.69565217391304
2016-09-23,24.41,0.46,53.065217391304344
2016-09-26,23.96,0.46,52.08695652173913
2016-09-27,24.31,0.46,52.847826086956516
2016-09-28,24.41,0.46,53.065217391304344
2016-09-29,24.05,0.46,52.28260869565217
2016-09-30,24.71,0.46,53.71739130434783
2016-10-03,24.6,0.46,53.47826086956522
2016-10-04,24.99,0.46,54.326086956521735
2016-10-05,25.57,0.46,55.586956521739125
2016-10-06,25.69,0.46,55.84782608695652
2016-10-07,25.5,0.46,55.43478260869565
2016-10-10,25.54,0.46,55.52173913043478
2016-10-11,24.96,0.46,54.26086956521739
2016-10-12,25.25,0.46,54.891304347826086
2016-10-13,24.52,0.46,53.30434782608695
2016-10-14,24.79,0.46,53.891304347826086
2016-10-17,24.58,0.46,53.43478260869565
2016-10-18,24.85,0.46,54.02173913043478
2016-10-19,25.3,0.46,55.0
2016-10-20,25.55,0.46,55.54347826086956
2016-10-21,25.97,0.46,56.45652173913043
2016-10-24,26.35,0.46,57.28260869565217
2016-10-25,26.46,0.46,57.52173913043478
2016-10-26,26.87,0.46,58.41304347826087
2016-10-27,26.87,0.46,58.41304347826087
2016-10-28,26.35,0.46,57.28260869565217
2016-10-31,26.34,0.46,57.26086956521739
2016-11-01,26.84,0.46,58.347826086956516
2016-11-02,26.1,0.46,56.73913043478261
2016-11-03,26.27,0.46,57.10869565217391
2016-11-04,26.41,0.56,47.160714285714285
2016-11-07,27.35,0.56,48.839285714285715
2016-11-08,26.95,0.56,48.12499999999999
2016-11-09,28.2,0.56,50.357142857142854
2016-11-10,29.6,0.56,52.857142857142854
2016-11-11,29.85,0.56,53.30357142857142
2016-11-14,30.88,0.56,55.14285714285714
2016-11-15,30.94,0.56,55.25
2016-11-16,30.73,0.56,54.87499999999999
2016-11-17,31.73,0.56,56.66071428571428
2016-11-18,31.97,0.56,57.08928571428571
2016-11-21,31.93,0.56,57.01785714285714
2016-11-22,31.92,0.56,57.0
2016-11-23,32.4,0.56,57.85714285714285
2016-11-25,32.46,0.56,57.96428571428571
2016-11-28,31.78,0.56,56.75
2016-11-29,32.39,0.56,57.83928571428571
2016-11-30,33.51,0.56,59.83928571428571
2016-12-01,34.38,0.56,61.39285714285714
2016-12-02,34.15,0.56,60.98214285714285
2016-12-05,34.15,0.56,60.98214285714285
2016-12-06,34.7,0.56,61.964285714285715
2016-12-07,35.06,0.56,62.607142857142854
2016-12-08,35.54,0.56,63.46428571428571
2016-12-09,35.51,0.56,63.41071428571428
2016-12-12,35.01,0.56,62.51785714285713
2016-12-13,34.8,0.56,62.14285714285713
2016-12-14,34.63,0.56,61.839285714285715
2016-12-15,35.4,0.56,63.21428571428571
2016-12-16,35.32,0.56,63.07142857142857
2016-12-19,35.37,0.56,63.16071428571428
2016-12-20,36.08,0.56,64.42857142857142
2016-12-21,36.02,0.56,64.32142857142857
2016-12-22,36.0,0.56,64.28571428571428
2016-12-23,36.33,0.56,64.87499999999999
2016-12-27,36.46,0.56,65.10714285714285
2016-12-28,36.0,0.56,64.28571428571428
2016-12-29,35.28,0.56,62.99999999999999
2016-12-30,35.63,0.56,63.625
2017-01-03,35.86,0.56,64.03571428571428
2017-01-04,36.17,0.56,64.58928571428571
2017-01-05,35.72,0.56,63.78571428571428
2017-01-06,35.91,0.56,64.12499999999999
2017-01-09,35.68,0.56,63.71428571428571
2017-01-10,36.28,0.56,64.78571428571428
2017-01-11,36.27,0.56,64.76785714285714
2017-01-12,35.92,0.56,64.14285714285714
2017-01-13,36.29,0.56,64.80357142857142
2017-01-17,34.12,0.56,60.928571428571416
2017-01-18,34.99,0.56,62.482142857142854
2017-01-19,34.73,0.56,62.01785714285713
2017-01-20,35.82,0.56,63.96428571428571
2017-01-23,35.89,0.56,64.08928571428571
2017-01-24,36.3,0.56,64.82142857142856
2017-01-25,37.52,0.56,67.0
2017-01-26,37.54,0.56,67.03571428571428
2017-01-27,36.99,0.56,66.05357142857143
2017-01-30,36.53,0.56,65.23214285714285
2017-01-31,36.17,0.56,64.58928571428571
2017-02-01,36.49,0.56,65.16071428571428
2017-02-02,36.04,0.56,64.35714285714285
2017-02-03,36.79,0.56,65.69642857142857
2017-02-06,36.47,0.56,65.12499999999999
2017-02-07,36.59,0.56,65.33928571428571
2017-02-08,35.35,0.56,63.125
2017-02-09,36.24,0.56,64.71428571428571
2017-02-10,36.42,0.56,65.03571428571428
2017-02-13,36.92,0.56,65.92857142857143
2017-02-14,37.98,0.56,67.82142857142856
2017-02-15,38.37,0.56,68.51785714285714
2017-02-16,38.25,0.56,68.30357142857142
2017-02-17,37.84,0.56,67.57142857142857
2017-02-21,38.05,0.56,67.94642857142856
2017-02-22,37.67,0.56,67.26785714285714
2017-02-23,37.25,0.56,66.51785714285714
2017-02-24,36.65,0.54,67.87037037037037
2017-02-27,37.19,0.54,68.87037037037037
2017-02-28,37.37,0.54,69.2037037037037
2017-03-01,39.59,0.54,73.31481481481481
2017-03-02,38.05,0.54,70.46296296296295
2017-03-03,38.31,0.54,70.94444444444444
2017-03-06,38.27,0.54,70.87037037037037
2017-03-07,37.97,0.54,70.31481481481481
2017-03-08,37.85,0.54,70.0925925925926
2017-03-09,37.73,0.54,69.87037037037037
