date,close price,LHX_SHE,LHX_TA,LHX_TL,market cap,PB Ratio
2000-10-23,11.34,1374000000.0,2227000000.0,0.0,,
2000-10-24,11.43,1374000000.0,2227000000.0,0.0,,
2000-10-25,12.46,1374000000.0,2227000000.0,0.0,,
2000-10-26,13.61,1374000000.0,2227000000.0,0.0,,
2000-10-27,14.29,1374000000.0,2227000000.0,0.0,,
2000-10-30,14.11,1374000000.0,2227000000.0,0.0,,
2000-10-31,14.97,1374000000.0,2227000000.0,0.0,,
2000-11-01,14.85,1374000000.0,2227000000.0,0.0,,
2000-11-02,15.12,1374000000.0,2227000000.0,0.0,,
2000-11-03,15.41,1374000000.0,2227000000.0,0.0,,
2000-11-06,14.79,1374000000.0,2227000000.0,0.0,,
2000-11-07,14.61,1374000000.0,2227000000.0,0.0,,
2000-11-08,14.47,1374000000.0,2227000000.0,0.0,,
2000-11-09,14.64,1374000000.0,2227000000.0,0.0,,
2000-11-10,14.47,1374000000.0,2227000000.0,0.0,,
2000-11-13,14.35,1374000000.0,2227000000.0,0.0,,
2000-11-14,14.7,1374000000.0,2227000000.0,0.0,,
2000-11-15,14.85,1374000000.0,2227000000.0,0.0,,
2000-11-16,14.94,1374000000.0,2227000000.0,0.0,,
2000-11-17,14.76,1374000000.0,2227000000.0,0.0,,
2000-11-20,14.61,1374000000.0,2227000000.0,0.0,,
2000-11-21,15.32,1374000000.0,2227000000.0,0.0,,
2000-11-22,15.06,1374000000.0,2227000000.0,0.0,,
2000-11-24,15.35,1374000000.0,2227000000.0,0.0,,
2000-11-27,15.41,1374000000.0,2227000000.0,0.0,,
2000-11-28,14.79,1374000000.0,2227000000.0,0.0,,
2000-11-29,14.56,1374000000.0,2227000000.0,0.0,,
2000-11-30,14.53,1374000000.0,2227000000.0,0.0,,
2000-12-01,14.73,1374000000.0,2227000000.0,0.0,,
2000-12-04,14.67,1374000000.0,2227000000.0,0.0,,
2000-12-05,14.82,1374000000.0,2227000000.0,0.0,,
2000-12-06,14.7,1374000000.0,2227000000.0,0.0,,
2000-12-07,14.53,1374000000.0,2227000000.0,0.0,,
2000-12-08,15.09,1374000000.0,2227000000.0,0.0,,
2000-12-11,15.12,1374000000.0,2227000000.0,0.0,,
2000-12-12,14.97,1374000000.0,2227000000.0,0.0,,
2000-12-13,14.94,1374000000.0,2227000000.0,0.0,,
2000-12-14,14.44,1374000000.0,2227000000.0,0.0,,
2000-12-15,14.05,1374000000.0,2227000000.0,0.0,,
2000-12-18,14.02,1374000000.0,2227000000.0,0.0,,
2000-12-19,13.46,1374000000.0,2227000000.0,0.0,,
2000-12-20,13.02,1374000000.0,2227000000.0,0.0,,
2000-12-21,12.99,1374000000.0,2227000000.0,0.0,,
2000-12-22,13.67,1374000000.0,2227000000.0,0.0,,
2000-12-26,14.05,1374000000.0,2227000000.0,0.0,,
2000-12-27,14.38,1374000000.0,2227000000.0,0.0,,
2000-12-28,14.5,1374000000.0,2227000000.0,0.0,,
2000-12-29,14.47,1374000000.0,2227000000.0,0.0,,
2001-01-02,13.52,1374000000.0,2227000000.0,0.0,,
2001-01-03,14.53,1374000000.0,2227000000.0,0.0,,
2001-01-04,14.82,1374000000.0,2227000000.0,0.0,,
2001-01-05,14.02,1374000000.0,2227000000.0,0.0,,
2001-01-08,13.91,1374000000.0,2227000000.0,0.0,,
2001-01-09,13.14,1374000000.0,2227000000.0,0.0,,
2001-01-10,13.26,1374000000.0,2227000000.0,0.0,,
2001-01-11,13.64,1374000000.0,2227000000.0,0.0,,
2001-01-12,13.35,1374000000.0,2227000000.0,0.0,,
2001-01-16,13.05,1374000000.0,2227000000.0,0.0,,
2001-01-17,13.08,1374000000.0,2227000000.0,0.0,,
2001-01-18,13.35,1374000000.0,2227000000.0,0.0,,
2001-01-19,12.4,1374000000.0,2227000000.0,0.0,,
2001-01-22,12.99,1374000000.0,2227000000.0,0.0,,
2001-01-23,13.2,1374000000.0,2227000000.0,0.0,,
2001-01-24,13.14,1374000000.0,2227000000.0,0.0,,
2001-01-25,13.2,1374000000.0,2227000000.0,0.0,,
2001-01-26,13.08,1374000000.0,2227000000.0,0.0,,
2001-01-29,13.46,1374000000.0,2227000000.0,0.0,,
2001-01-30,13.94,1374000000.0,2227000000.0,0.0,,
2001-01-31,14.27,1374000000.0,2227000000.0,0.0,,
2001-02-01,13.89,1374000000.0,2227000000.0,0.0,,
2001-02-02,13.4,1374000000.0,2227000000.0,0.0,,
2001-02-05,13.48,1374000000.0,2227000000.0,0.0,,
2001-02-06,13.77,1374000000.0,2227000000.0,0.0,,
2001-02-07,13.42,1374000000.0,2227000000.0,0.0,,
2001-02-08,13.47,1087000000.0,298000000.0,0.0,,
2001-02-09,12.99,1087000000.0,298000000.0,0.0,,
2001-02-12,13.01,1087000000.0,298000000.0,0.0,,
2001-02-13,13.47,1087000000.0,298000000.0,0.0,,
2001-02-14,13.48,1087000000.0,298000000.0,0.0,,
2001-02-15,13.75,1087000000.0,298000000.0,0.0,,
2001-02-16,13.28,1087000000.0,298000000.0,0.0,,
2001-02-20,12.71,1087000000.0,298000000.0,0.0,,
2001-02-21,12.32,1087000000.0,298000000.0,0.0,,
2001-02-22,12.14,1087000000.0,298000000.0,0.0,,
2001-02-23,11.98,1087000000.0,298000000.0,0.0,,
2001-02-26,12.31,1087000000.0,298000000.0,0.0,,
2001-02-27,11.72,1087000000.0,298000000.0,0.0,,
2001-02-28,11.86,1087000000.0,298000000.0,0.0,,
2001-03-01,11.65,1087000000.0,298000000.0,0.0,,
2001-03-02,11.37,1087000000.0,298000000.0,0.0,,
2001-03-05,11.24,1087000000.0,298000000.0,0.0,,
2001-03-06,11.29,1087000000.0,298000000.0,0.0,,
2001-03-07,11.52,1087000000.0,298000000.0,0.0,,
2001-03-08,11.56,1087000000.0,298000000.0,0.0,,
2001-03-09,11.42,1087000000.0,298000000.0,0.0,,
2001-03-12,11.25,1087000000.0,298000000.0,0.0,,
2001-03-13,10.92,1087000000.0,298000000.0,0.0,,
2001-03-14,10.99,1087000000.0,298000000.0,0.0,,
2001-03-15,11.1,1087000000.0,298000000.0,0.0,,
2001-03-16,11.2,1087000000.0,298000000.0,0.0,,
2001-03-19,11.2,1087000000.0,298000000.0,0.0,,
2001-03-20,11.04,1087000000.0,298000000.0,0.0,,
2001-03-21,11.27,1087000000.0,298000000.0,0.0,,
2001-03-22,11.27,1087000000.0,298000000.0,0.0,,
2001-03-23,11.67,1087000000.0,298000000.0,0.0,,
2001-03-26,11.41,1087000000.0,298000000.0,0.0,,
2001-03-27,11.52,1087000000.0,298000000.0,0.0,,
2001-03-28,10.94,1087000000.0,298000000.0,0.0,,
2001-03-29,10.88,1087000000.0,298000000.0,0.0,,
2001-03-30,11.69,1087000000.0,298000000.0,0.0,,
2001-04-02,10.75,1087000000.0,298000000.0,0.0,,
2001-04-03,10.02,1087000000.0,298000000.0,0.0,,
2001-04-04,10.05,1087000000.0,298000000.0,0.0,,
2001-04-05,10.57,1087000000.0,298000000.0,0.0,,
2001-04-06,10.2,1087000000.0,298000000.0,0.0,,
2001-04-09,10.68,1087000000.0,298000000.0,0.0,,
2001-04-10,11.1,1087000000.0,298000000.0,0.0,,
2001-04-11,11.01,1087000000.0,298000000.0,0.0,,
2001-04-12,11.54,1087000000.0,298000000.0,0.0,,
2001-04-16,11.36,1087000000.0,298000000.0,0.0,,
2001-04-17,11.43,1087000000.0,298000000.0,0.0,,
2001-04-18,12.27,1087000000.0,298000000.0,0.0,,
2001-04-19,12.75,1087000000.0,298000000.0,0.0,,
2001-04-20,12.57,1087000000.0,298000000.0,0.0,,
2001-04-23,12.31,1087000000.0,298000000.0,0.0,,
2001-04-24,12.42,1087000000.0,298000000.0,0.0,,
2001-04-25,12.64,1087000000.0,298000000.0,0.0,,
2001-04-26,12.85,1087000000.0,298000000.0,0.0,,
2001-04-27,13.01,1087000000.0,298000000.0,0.0,,
2001-04-30,13.58,1087000000.0,298000000.0,0.0,,
2001-05-01,13.4,1087000000.0,298000000.0,0.0,,
2001-05-02,13.63,1087000000.0,298000000.0,0.0,,
2001-05-03,13.7,1087000000.0,298000000.0,0.0,,
2001-05-04,14.31,1087000000.0,298000000.0,0.0,,
2001-05-07,14.43,1087000000.0,298000000.0,0.0,,
2001-05-08,14.64,1087000000.0,298000000.0,0.0,,
2001-05-09,13.9,1087000000.0,298000000.0,0.0,,
2001-05-10,14.46,1087000000.0,298000000.0,0.0,,
2001-05-11,14.4,1087000000.0,298000000.0,0.0,,
2001-05-14,14.06,1087000000.0,298000000.0,0.0,,
2001-05-15,14.16,1087000000.0,298000000.0,0.0,,
2001-05-16,14.07,1087000000.0,298000000.0,0.0,,
2001-05-17,14.41,1087000000.0,298000000.0,0.0,,
2001-05-18,14.32,1087000000.0,298000000.0,0.0,,
2001-05-21,15.03,1087000000.0,298000000.0,0.0,,
2001-05-22,14.91,1087000000.0,298000000.0,0.0,,
2001-05-23,14.46,1087000000.0,298000000.0,0.0,,
2001-05-24,14.18,1087000000.0,298000000.0,0.0,,
2001-05-25,14.22,1087000000.0,298000000.0,0.0,,
2001-05-29,13.74,1087000000.0,298000000.0,0.0,,
2001-05-30,13.15,1087000000.0,298000000.0,0.0,,
2001-05-31,13.43,1087000000.0,298000000.0,0.0,,
2001-06-01,13.76,1087000000.0,298000000.0,0.0,,
2001-06-04,13.8,1087000000.0,298000000.0,0.0,,
2001-06-05,14.29,1087000000.0,298000000.0,0.0,,
2001-06-06,14.18,1087000000.0,298000000.0,0.0,,
2001-06-07,13.94,1087000000.0,298000000.0,0.0,,
2001-06-08,13.68,1087000000.0,298000000.0,0.0,,
2001-06-11,13.53,1087000000.0,298000000.0,0.0,,
2001-06-12,13.65,1087000000.0,298000000.0,0.0,,
2001-06-13,14.13,1087000000.0,298000000.0,0.0,,
2001-06-14,13.47,1087000000.0,298000000.0,0.0,,
2001-06-15,13.25,1087000000.0,298000000.0,0.0,,
2001-06-18,12.73,1087000000.0,298000000.0,0.0,,
2001-06-19,12.43,1087000000.0,298000000.0,0.0,,
2001-06-20,12.63,1087000000.0,298000000.0,0.0,,
2001-06-21,12.78,1087000000.0,298000000.0,0.0,,
2001-06-22,12.15,1087000000.0,298000000.0,0.0,,
2001-06-25,12.19,1087000000.0,298000000.0,0.0,,
2001-06-26,12.23,1087000000.0,298000000.0,0.0,,
2001-06-27,12.21,1087000000.0,298000000.0,0.0,,
2001-06-28,12.54,1087000000.0,298000000.0,0.0,,
2001-06-29,12.85,1087000000.0,298000000.0,0.0,,
2001-07-02,13.0,1087000000.0,298000000.0,0.0,,
2001-07-03,13.1,1087000000.0,298000000.0,0.0,,
2001-07-05,12.71,1087000000.0,298000000.0,0.0,,
2001-07-06,12.26,1087000000.0,298000000.0,0.0,,
2001-07-09,12.17,1087000000.0,298000000.0,0.0,,
2001-07-10,12.58,1087000000.0,298000000.0,0.0,,
2001-07-11,12.55,1087000000.0,298000000.0,0.0,,
2001-07-12,13.12,1087000000.0,298000000.0,0.0,,
2001-07-13,13.04,1087000000.0,298000000.0,0.0,,
2001-07-16,13.01,1087000000.0,298000000.0,0.0,,
2001-07-17,12.92,1087000000.0,298000000.0,0.0,,
2001-07-18,12.52,1087000000.0,298000000.0,0.0,,
2001-07-19,12.85,1087000000.0,298000000.0,0.0,,
2001-07-20,12.74,1087000000.0,298000000.0,0.0,,
2001-07-23,12.64,1087000000.0,298000000.0,0.0,,
2001-07-24,12.43,1087000000.0,298000000.0,0.0,,
2001-07-25,12.93,1087000000.0,298000000.0,0.0,,
2001-07-26,13.94,1087000000.0,298000000.0,0.0,,
2001-07-27,14.15,1087000000.0,298000000.0,0.0,,
2001-07-30,14.15,1087000000.0,298000000.0,0.0,,
2001-07-31,14.18,1087000000.0,298000000.0,0.0,,
2001-08-01,14.61,1087000000.0,298000000.0,0.0,,
2001-08-02,14.6,1087000000.0,298000000.0,0.0,,
2001-08-03,14.5,1087000000.0,298000000.0,0.0,,
2001-08-06,14.54,1087000000.0,298000000.0,0.0,,
2001-08-07,14.59,1087000000.0,298000000.0,0.0,,
2001-08-08,14.49,1087000000.0,298000000.0,0.0,,
2001-08-09,14.1,1087000000.0,298000000.0,0.0,,
2001-08-10,14.12,1087000000.0,298000000.0,0.0,,
2001-08-13,13.79,1087000000.0,298000000.0,0.0,,
2001-08-14,13.84,1087000000.0,298000000.0,0.0,,
2001-08-15,13.52,1087000000.0,298000000.0,0.0,,
2001-08-16,13.65,1087000000.0,298000000.0,0.0,,
2001-08-17,13.62,1087000000.0,298000000.0,0.0,,
2001-08-20,13.71,1087000000.0,298000000.0,0.0,,
2001-08-21,13.67,1087000000.0,298000000.0,0.0,,
2001-08-22,13.8,1087000000.0,298000000.0,0.0,,
2001-08-23,13.86,1087000000.0,298000000.0,0.0,,
2001-08-24,14.08,1087000000.0,298000000.0,0.0,,
2001-08-27,14.38,1087000000.0,298000000.0,0.0,,
2001-08-28,14.28,1087000000.0,298000000.0,0.0,,
2001-08-29,14.04,1087000000.0,298000000.0,0.0,,
2001-08-30,13.61,1087000000.0,298000000.0,0.0,,
2001-08-31,13.86,1087000000.0,298000000.0,0.0,,
2001-09-04,13.57,1087000000.0,298000000.0,0.0,,
2001-09-05,13.16,1087000000.0,298000000.0,0.0,,
2001-09-06,12.87,1087000000.0,298000000.0,0.0,,
2001-09-07,12.7,1087000000.0,298000000.0,0.0,,
2001-09-10,12.84,1087000000.0,298000000.0,0.0,,
2001-09-17,14.1,1087000000.0,298000000.0,0.0,,
2001-09-18,13.58,1087000000.0,298000000.0,0.0,,
2001-09-19,13.68,1087000000.0,298000000.0,0.0,,
2001-09-20,14.08,1087000000.0,298000000.0,0.0,,
2001-09-21,13.75,1087000000.0,298000000.0,0.0,,
2001-09-24,13.98,1087000000.0,298000000.0,0.0,,
2001-09-25,13.7,1087000000.0,298000000.0,0.0,,
2001-09-26,13.79,1087000000.0,298000000.0,0.0,,
2001-09-27,14.78,1087000000.0,298000000.0,0.0,,
2001-09-28,15.03,1087000000.0,298000000.0,0.0,,
2001-10-01,15.0,1087000000.0,298000000.0,0.0,,
2001-10-02,14.86,1087000000.0,298000000.0,0.0,,
2001-10-03,15.27,1087000000.0,298000000.0,0.0,,
2001-10-04,15.1,1087000000.0,298000000.0,0.0,,
2001-10-05,15.39,1087000000.0,298000000.0,0.0,,
2001-10-08,15.6,1087000000.0,298000000.0,0.0,,
2001-10-09,16.53,1087000000.0,298000000.0,0.0,,
2001-10-10,16.89,1087000000.0,298000000.0,0.0,,
2001-10-11,17.14,1087000000.0,298000000.0,0.0,,
2001-10-12,17.48,1087000000.0,298000000.0,0.0,,
2001-10-15,17.33,1087000000.0,298000000.0,0.0,,
2001-10-16,17.14,1087000000.0,298000000.0,0.0,,
2001-10-17,16.07,1087000000.0,298000000.0,0.0,,
2001-10-18,16.19,1087000000.0,298000000.0,0.0,,
2001-10-19,16.88,1087000000.0,298000000.0,0.0,,
2001-10-22,16.29,1087000000.0,298000000.0,0.0,,
2001-10-23,16.06,1087000000.0,298000000.0,0.0,,
2001-10-24,15.79,1087000000.0,298000000.0,0.0,,
2001-10-25,15.62,1087000000.0,298000000.0,0.0,,
2001-10-26,15.9,1087000000.0,298000000.0,0.0,,
2001-10-29,16.23,1087000000.0,298000000.0,0.0,,
2001-10-30,16.05,1087000000.0,298000000.0,0.0,,
2001-10-31,16.19,1087000000.0,298000000.0,0.0,,
2001-11-01,16.21,1087000000.0,298000000.0,0.0,,
2001-11-02,16.53,1087000000.0,298000000.0,0.0,,
2001-11-05,16.47,1087000000.0,298000000.0,0.0,,
2001-11-06,16.34,1087000000.0,298000000.0,0.0,,
2001-11-07,16.49,1087000000.0,298000000.0,0.0,,
2001-11-08,16.05,1087000000.0,298000000.0,0.0,,
2001-11-09,15.61,1087000000.0,298000000.0,0.0,,
2001-11-12,15.52,1087000000.0,298000000.0,0.0,,
2001-11-13,15.49,1087000000.0,298000000.0,0.0,,
2001-11-14,15.12,1087000000.0,298000000.0,0.0,,
2001-11-15,15.11,1087000000.0,298000000.0,0.0,,
2001-11-16,15.02,1087000000.0,298000000.0,0.0,,
2001-11-19,14.63,1087000000.0,298000000.0,0.0,,
2001-11-20,14.65,1087000000.0,298000000.0,0.0,,
2001-11-21,14.59,1087000000.0,298000000.0,0.0,,
2001-11-23,15.26,1087000000.0,298000000.0,0.0,,
2001-11-26,15.58,1087000000.0,298000000.0,0.0,,
2001-11-27,15.45,1087000000.0,298000000.0,0.0,,
2001-11-28,15.14,1087000000.0,298000000.0,0.0,,
2001-11-29,15.07,1087000000.0,298000000.0,0.0,,
2001-11-30,15.07,1087000000.0,298000000.0,0.0,,
2001-12-03,14.9,1087000000.0,298000000.0,0.0,,
2001-12-04,15.23,1087000000.0,298000000.0,0.0,,
2001-12-05,15.37,1087000000.0,298000000.0,0.0,,
2001-12-06,15.48,1087000000.0,298000000.0,0.0,,
2001-12-07,15.42,1087000000.0,298000000.0,0.0,,
2001-12-10,15.16,1087000000.0,298000000.0,0.0,,
2001-12-11,14.66,1087000000.0,298000000.0,0.0,,
2001-12-12,14.55,1087000000.0,298000000.0,0.0,,
2001-12-13,14.17,1087000000.0,298000000.0,0.0,,
2001-12-14,14.17,1087000000.0,298000000.0,0.0,,
2001-12-17,14.05,1087000000.0,298000000.0,0.0,,
2001-12-18,14.01,1087000000.0,298000000.0,0.0,,
2001-12-19,13.65,1087000000.0,298000000.0,0.0,,
2001-12-20,13.21,1087000000.0,298000000.0,0.0,,
2001-12-21,13.32,1087000000.0,298000000.0,0.0,,
2001-12-24,13.34,1087000000.0,298000000.0,0.0,,
2001-12-26,13.54,1087000000.0,298000000.0,0.0,,
2001-12-27,14.22,1087000000.0,298000000.0,0.0,,
2001-12-28,14.24,1087000000.0,298000000.0,0.0,,
2001-12-31,14.41,1087000000.0,298000000.0,0.0,,
2002-01-02,14.3,1087000000.0,298000000.0,0.0,,
2002-01-03,14.72,1087000000.0,298000000.0,0.0,,
2002-01-04,14.59,1087000000.0,298000000.0,0.0,,
2002-01-07,14.53,1087000000.0,298000000.0,0.0,,
2002-01-08,14.51,1087000000.0,298000000.0,0.0,,
2002-01-09,14.27,1087000000.0,298000000.0,0.0,,
2002-01-10,14.38,1087000000.0,298000000.0,0.0,,
2002-01-11,14.45,1087000000.0,298000000.0,0.0,,
2002-01-14,14.25,1087000000.0,298000000.0,0.0,,
2002-01-15,14.28,1087000000.0,298000000.0,0.0,,
2002-01-16,14.31,1087000000.0,298000000.0,0.0,,
2002-01-17,15.12,1087000000.0,298000000.0,0.0,,
2002-01-18,15.36,1087000000.0,298000000.0,0.0,,
2002-01-22,15.62,1087000000.0,298000000.0,0.0,,
2002-01-23,15.72,1087000000.0,298000000.0,0.0,,
2002-01-24,16.05,1087000000.0,298000000.0,0.0,,
2002-01-25,15.42,1087000000.0,298000000.0,0.0,,
2002-01-28,15.7,1087000000.0,298000000.0,0.0,,
2002-01-29,15.59,1087000000.0,298000000.0,0.0,,
2002-01-30,15.97,1087000000.0,298000000.0,0.0,,
2002-01-31,16.53,1087000000.0,298000000.0,0.0,,
2002-02-01,16.53,1087000000.0,298000000.0,0.0,,
2002-02-04,16.31,1087000000.0,298000000.0,0.0,,
2002-02-05,16.1,1087000000.0,298000000.0,0.0,,
2002-02-06,15.97,1087000000.0,298000000.0,0.0,,
2002-02-07,15.32,1087000000.0,298000000.0,0.0,,
2002-02-08,15.7,1087000000.0,298000000.0,0.0,,
2002-02-11,16.11,1087000000.0,298000000.0,0.0,,
2002-02-12,16.01,1087000000.0,298000000.0,0.0,,
2002-02-13,15.95,1087000000.0,298000000.0,0.0,,
2002-02-14,15.54,1087000000.0,298000000.0,0.0,,
2002-02-15,15.64,1087000000.0,298000000.0,0.0,,
2002-02-19,14.32,1087000000.0,298000000.0,0.0,,
2002-02-20,15.6,1087000000.0,298000000.0,0.0,,
2002-02-21,15.3,1087000000.0,298000000.0,0.0,,
2002-02-22,15.69,1087000000.0,298000000.0,0.0,,
2002-02-25,16.3,1087000000.0,298000000.0,0.0,,
2002-02-26,15.84,1087000000.0,298000000.0,0.0,,
2002-02-27,15.9,1087000000.0,298000000.0,0.0,,
2002-02-28,16.18,1087000000.0,298000000.0,0.0,,
2002-03-01,16.57,1087000000.0,298000000.0,0.0,,
2002-03-04,17.43,1087000000.0,298000000.0,0.0,,
2002-03-05,17.2,1087000000.0,298000000.0,0.0,,
2002-03-06,17.17,1087000000.0,298000000.0,0.0,,
2002-03-07,17.46,1087000000.0,298000000.0,0.0,,
2002-03-08,16.94,1087000000.0,298000000.0,0.0,,
2002-03-11,17.07,1087000000.0,298000000.0,0.0,,
2002-03-12,16.37,1087000000.0,298000000.0,0.0,,
2002-03-13,16.47,1087000000.0,298000000.0,0.0,,
2002-03-14,16.48,1087000000.0,298000000.0,0.0,,
2002-03-15,16.49,1087000000.0,298000000.0,0.0,,
2002-03-18,16.48,1087000000.0,298000000.0,0.0,,
2002-03-19,16.24,1087000000.0,298000000.0,0.0,,
2002-03-20,16.27,1087000000.0,298000000.0,0.0,,
2002-03-21,16.16,1087000000.0,298000000.0,0.0,,
2002-03-22,16.12,1087000000.0,298000000.0,0.0,,
2002-03-25,16.01,1087000000.0,298000000.0,0.0,,
2002-03-26,16.28,1087000000.0,298000000.0,0.0,,
2002-03-27,16.45,1087000000.0,298000000.0,0.0,,
2002-03-28,16.96,1087000000.0,298000000.0,0.0,,
2002-04-01,16.87,1087000000.0,298000000.0,0.0,,
2002-04-02,16.6,1087000000.0,298000000.0,0.0,,
2002-04-03,16.46,1087000000.0,298000000.0,0.0,,
2002-04-04,16.75,1087000000.0,298000000.0,0.0,,
2002-04-05,16.77,1087000000.0,298000000.0,0.0,,
2002-04-08,16.84,1087000000.0,298000000.0,0.0,,
2002-04-09,16.68,1087000000.0,298000000.0,0.0,,
2002-04-10,16.99,1087000000.0,298000000.0,0.0,,
2002-04-11,16.84,1087000000.0,298000000.0,0.0,,
2002-04-12,16.8,1087000000.0,298000000.0,0.0,,
2002-04-15,16.64,1087000000.0,298000000.0,0.0,,
2002-04-16,17.6,1087000000.0,298000000.0,0.0,,
2002-04-17,18.19,1087000000.0,298000000.0,0.0,,
2002-04-18,17.44,1087000000.0,298000000.0,0.0,,
2002-04-19,17.6,1087000000.0,298000000.0,0.0,,
2002-04-22,17.23,1087000000.0,298000000.0,0.0,,
2002-04-23,16.5,1087000000.0,298000000.0,0.0,,
2002-04-24,16.26,1087000000.0,298000000.0,0.0,,
2002-04-25,16.68,1087000000.0,298000000.0,0.0,,
2002-04-26,16.36,1087000000.0,298000000.0,0.0,,
2002-04-29,16.39,1087000000.0,298000000.0,0.0,,
2002-04-30,17.11,1087000000.0,298000000.0,0.0,,
2002-05-01,17.14,1087000000.0,298000000.0,0.0,,
2002-05-02,17.11,1087000000.0,298000000.0,0.0,,
2002-05-03,17.14,1087000000.0,298000000.0,0.0,,
2002-05-06,16.97,1087000000.0,298000000.0,0.0,,
2002-05-07,16.91,1087000000.0,298000000.0,0.0,,
2002-05-08,17.01,1087000000.0,298000000.0,0.0,,
2002-05-09,16.96,1087000000.0,298000000.0,0.0,,
2002-05-10,16.07,0.0,69000000.0,0.0,,
2002-05-13,17.23,0.0,69000000.0,0.0,,
2002-05-14,17.79,0.0,69000000.0,0.0,,
