date,close price,ABC_SHE,ABC_TA,ABC_TL,market cap,PB Ratio
1995-09-05,2.83,3857252000.0,40789703000.0,36932451000.0,,
1995-09-06,2.86,3857252000.0,40789703000.0,36932451000.0,,
1995-09-07,2.75,3857252000.0,40789703000.0,36932451000.0,,
1995-09-08,2.75,3857252000.0,40789703000.0,36932451000.0,,
1995-09-11,2.75,3857252000.0,40789703000.0,36932451000.0,,
1995-09-12,2.8,3857252000.0,40789703000.0,36932451000.0,,
1995-09-13,2.84,3857252000.0,40789703000.0,36932451000.0,,
1995-09-14,3.22,3857252000.0,40789703000.0,36932451000.0,,
1995-09-15,3.22,3857252000.0,40789703000.0,36932451000.0,,
1995-09-18,3.19,3857252000.0,40789703000.0,36932451000.0,,
1995-09-19,3.28,3857252000.0,40789703000.0,36932451000.0,,
1995-09-20,3.38,3857252000.0,40789703000.0,36932451000.0,,
1995-09-21,3.47,3857252000.0,40789703000.0,36932451000.0,,
1995-09-22,3.38,3857252000.0,40789703000.0,36932451000.0,,
1995-09-25,3.41,3857252000.0,40789703000.0,36932451000.0,,
1995-09-26,3.41,3857252000.0,40789703000.0,36932451000.0,,
1995-09-27,3.36,3857252000.0,40789703000.0,36932451000.0,,
1995-09-28,3.38,3857252000.0,40789703000.0,36932451000.0,,
1995-09-29,3.38,3857252000.0,40789703000.0,36932451000.0,,
1995-10-02,3.2,3857252000.0,40789703000.0,36932451000.0,,
1995-10-03,3.28,3857252000.0,40789703000.0,36932451000.0,,
1995-10-04,3.19,3857252000.0,40789703000.0,36932451000.0,,
1995-10-05,3.25,3857252000.0,40789703000.0,36932451000.0,,
1995-10-06,3.28,3857252000.0,40789703000.0,36932451000.0,,
1995-10-09,3.22,3857252000.0,40789703000.0,36932451000.0,,
1995-10-10,3.16,3857252000.0,40789703000.0,36932451000.0,,
1995-10-11,3.16,3857252000.0,40789703000.0,36932451000.0,,
1995-10-12,3.25,3857252000.0,40789703000.0,36932451000.0,,
1995-10-13,3.2,3857252000.0,40789703000.0,36932451000.0,,
1995-10-16,3.25,3857252000.0,40789703000.0,36932451000.0,,
1995-10-17,3.19,3857252000.0,40789703000.0,36932451000.0,,
1995-10-18,3.19,3857252000.0,40789703000.0,36932451000.0,,
1995-10-19,3.19,3857252000.0,40789703000.0,36932451000.0,,
1995-10-20,3.25,3857252000.0,40789703000.0,36932451000.0,,
1995-10-23,3.25,3857252000.0,40789703000.0,36932451000.0,,
1995-10-24,3.28,3857252000.0,40789703000.0,36932451000.0,,
1995-10-25,3.28,3857252000.0,40789703000.0,36932451000.0,,
1995-10-26,3.38,3857252000.0,40789703000.0,36932451000.0,,
1995-10-27,3.44,3857252000.0,40789703000.0,36932451000.0,,
1995-10-30,3.42,3857252000.0,40789703000.0,36932451000.0,,
1995-10-31,3.41,3857252000.0,40789703000.0,36932451000.0,,
1995-11-01,3.56,3857252000.0,40789703000.0,36932451000.0,,
1995-11-02,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-03,3.72,3857252000.0,40789703000.0,36932451000.0,,
1995-11-06,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-07,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-08,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-09,3.67,3857252000.0,40789703000.0,36932451000.0,,
1995-11-10,3.75,3857252000.0,40789703000.0,36932451000.0,,
1995-11-13,3.69,3857252000.0,40789703000.0,36932451000.0,,
1995-11-14,3.78,3857252000.0,40789703000.0,36932451000.0,,
1995-11-15,3.72,3857252000.0,40789703000.0,36932451000.0,,
1995-11-16,3.69,3857252000.0,40789703000.0,36932451000.0,,
1995-11-17,3.72,3857252000.0,40789703000.0,36932451000.0,,
1995-11-20,3.66,3857252000.0,40789703000.0,36932451000.0,,
1995-11-21,3.72,3857252000.0,40789703000.0,36932451000.0,,
1995-11-22,3.68,3857252000.0,40789703000.0,36932451000.0,,
1995-11-24,3.66,3857252000.0,40789703000.0,36932451000.0,,
1995-11-27,3.56,3857252000.0,40789703000.0,36932451000.0,,
1995-11-28,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-29,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-11-30,3.63,3857252000.0,40789703000.0,36932451000.0,,
1995-12-01,3.69,3857252000.0,40789703000.0,36932451000.0,,
1995-12-04,3.69,3857252000.0,40789703000.0,36932451000.0,,
1995-12-05,3.66,3857252000.0,40789703000.0,36932451000.0,,
1995-12-06,3.78,3857252000.0,40789703000.0,36932451000.0,,
1995-12-07,3.81,3857252000.0,40789703000.0,36932451000.0,,
1995-12-08,3.94,3857252000.0,40789703000.0,36932451000.0,,
1995-12-11,4.09,3857252000.0,40789703000.0,36932451000.0,,
1995-12-12,4.19,3857252000.0,40789703000.0,36932451000.0,,
1995-12-13,4.09,3857252000.0,40789703000.0,36932451000.0,,
1995-12-14,3.97,3857252000.0,40789703000.0,36932451000.0,,
1995-12-15,4.05,3857252000.0,40789703000.0,36932451000.0,,
1995-12-18,4.0,3857252000.0,40789703000.0,36932451000.0,,
1995-12-19,4.03,3857252000.0,40789703000.0,36932451000.0,,
1995-12-20,3.97,3857252000.0,40789703000.0,36932451000.0,,
1995-12-21,3.94,3857252000.0,40789703000.0,36932451000.0,,
1995-12-22,3.94,3857252000.0,40789703000.0,36932451000.0,,
1995-12-26,3.97,3857252000.0,40789703000.0,36932451000.0,,
1995-12-27,4.03,3857252000.0,40789703000.0,36932451000.0,,
1995-12-28,4.02,3857252000.0,40789703000.0,36932451000.0,,
1995-12-29,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-01-02,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-01-03,4.03,3857252000.0,40789703000.0,36932451000.0,,
1996-01-04,4.03,3857252000.0,40789703000.0,36932451000.0,,
1996-01-05,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-01-08,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-01-09,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-01-10,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-01-11,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-01-12,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-01-15,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-01-16,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-01-17,3.97,3857252000.0,40789703000.0,36932451000.0,,
1996-01-18,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-01-19,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-01-22,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-01-23,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-01-24,3.97,3857252000.0,40789703000.0,36932451000.0,,
1996-01-25,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-01-26,4.02,3857252000.0,40789703000.0,36932451000.0,,
1996-01-29,3.98,3857252000.0,40789703000.0,36932451000.0,,
1996-01-30,3.97,3857252000.0,40789703000.0,36932451000.0,,
1996-01-31,3.91,3857252000.0,40789703000.0,36932451000.0,,
1996-02-01,3.88,3857252000.0,40789703000.0,36932451000.0,,
1996-02-02,3.75,3857252000.0,40789703000.0,36932451000.0,,
1996-02-05,3.69,3857252000.0,40789703000.0,36932451000.0,,
1996-02-06,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-02-07,3.78,3857252000.0,40789703000.0,36932451000.0,,
1996-02-08,3.77,3857252000.0,40789703000.0,36932451000.0,,
1996-02-09,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-02-12,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-02-13,3.72,3857252000.0,40789703000.0,36932451000.0,,
1996-02-14,3.72,3857252000.0,40789703000.0,36932451000.0,,
1996-02-15,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-02-16,3.78,3857252000.0,40789703000.0,36932451000.0,,
1996-02-20,3.75,3857252000.0,40789703000.0,36932451000.0,,
1996-02-21,3.67,3857252000.0,40789703000.0,36932451000.0,,
1996-02-22,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-02-23,3.63,3857252000.0,40789703000.0,36932451000.0,,
1996-02-26,3.59,3857252000.0,40789703000.0,36932451000.0,,
1996-02-27,3.56,3857252000.0,40789703000.0,36932451000.0,,
1996-02-28,3.63,3857252000.0,40789703000.0,36932451000.0,,
1996-02-29,3.63,3857252000.0,40789703000.0,36932451000.0,,
1996-03-01,3.5,3857252000.0,40789703000.0,36932451000.0,,
1996-03-04,3.56,3857252000.0,40789703000.0,36932451000.0,,
1996-03-05,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-03-06,3.69,3857252000.0,40789703000.0,36932451000.0,,
1996-03-07,3.83,3857252000.0,40789703000.0,36932451000.0,,
1996-03-08,3.69,3857252000.0,40789703000.0,36932451000.0,,
1996-03-11,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-03-12,3.72,3857252000.0,40789703000.0,36932451000.0,,
1996-03-13,3.77,3857252000.0,40789703000.0,36932451000.0,,
1996-03-14,3.91,3857252000.0,40789703000.0,36932451000.0,,
1996-03-15,3.94,3857252000.0,40789703000.0,36932451000.0,,
1996-03-18,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-03-19,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-03-20,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-03-21,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-03-22,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-03-25,4.17,3857252000.0,40789703000.0,36932451000.0,,
1996-03-26,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-03-27,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-03-28,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-03-29,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-04-01,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-04-02,4.17,3857252000.0,40789703000.0,36932451000.0,,
1996-04-03,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-04-04,4.25,3857252000.0,40789703000.0,36932451000.0,,
1996-04-08,4.19,3857252000.0,40789703000.0,36932451000.0,,
1996-04-09,4.2,3857252000.0,40789703000.0,36932451000.0,,
1996-04-10,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-04-11,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-04-12,4.25,3857252000.0,40789703000.0,36932451000.0,,
1996-04-15,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-04-16,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-04-17,4.28,3857252000.0,40789703000.0,36932451000.0,,
1996-04-18,4.38,3857252000.0,40789703000.0,36932451000.0,,
1996-04-19,4.41,3857252000.0,40789703000.0,36932451000.0,,
1996-04-22,4.53,3857252000.0,40789703000.0,36932451000.0,,
1996-04-23,4.56,3857252000.0,40789703000.0,36932451000.0,,
1996-04-24,4.69,3857252000.0,40789703000.0,36932451000.0,,
1996-04-25,4.69,3857252000.0,40789703000.0,36932451000.0,,
1996-04-26,4.63,3857252000.0,40789703000.0,36932451000.0,,
1996-04-29,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-04-30,4.5,3857252000.0,40789703000.0,36932451000.0,,
1996-05-01,4.66,3857252000.0,40789703000.0,36932451000.0,,
1996-05-02,4.63,3857252000.0,40789703000.0,36932451000.0,,
1996-05-03,4.66,3857252000.0,40789703000.0,36932451000.0,,
1996-05-06,4.63,3857252000.0,40789703000.0,36932451000.0,,
1996-05-07,4.53,3857252000.0,40789703000.0,36932451000.0,,
1996-05-08,4.56,3857252000.0,40789703000.0,36932451000.0,,
1996-05-09,4.56,3857252000.0,40789703000.0,36932451000.0,,
1996-05-10,4.56,3857252000.0,40789703000.0,36932451000.0,,
1996-05-13,4.53,3857252000.0,40789703000.0,36932451000.0,,
1996-05-14,4.47,3857252000.0,40789703000.0,36932451000.0,,
1996-05-15,4.44,3857252000.0,40789703000.0,36932451000.0,,
1996-05-16,4.53,3857252000.0,40789703000.0,36932451000.0,,
1996-05-17,4.44,3857252000.0,40789703000.0,36932451000.0,,
1996-05-20,4.56,3857252000.0,40789703000.0,36932451000.0,,
1996-05-21,4.44,3857252000.0,40789703000.0,36932451000.0,,
1996-05-22,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-05-23,4.36,3857252000.0,40789703000.0,36932451000.0,,
1996-05-24,4.33,3857252000.0,40789703000.0,36932451000.0,,
1996-05-28,4.27,3857252000.0,40789703000.0,36932451000.0,,
1996-05-29,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-05-30,4.28,3857252000.0,40789703000.0,36932451000.0,,
1996-05-31,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-06-03,4.19,3857252000.0,40789703000.0,36932451000.0,,
1996-06-04,4.47,3857252000.0,40789703000.0,36932451000.0,,
1996-06-05,4.38,3857252000.0,40789703000.0,36932451000.0,,
1996-06-06,4.28,3857252000.0,40789703000.0,36932451000.0,,
1996-06-07,4.2,3857252000.0,40789703000.0,36932451000.0,,
1996-06-10,4.25,3857252000.0,40789703000.0,36932451000.0,,
1996-06-11,4.22,3857252000.0,40789703000.0,36932451000.0,,
1996-06-12,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-06-13,4.08,3857252000.0,40789703000.0,36932451000.0,,
1996-06-14,4.02,3857252000.0,40789703000.0,36932451000.0,,
1996-06-17,4.02,3857252000.0,40789703000.0,36932451000.0,,
1996-06-18,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-06-19,4.06,3857252000.0,40789703000.0,36932451000.0,,
1996-06-20,4.03,3857252000.0,40789703000.0,36932451000.0,,
1996-06-21,4.17,3857252000.0,40789703000.0,36932451000.0,,
1996-06-24,4.17,3857252000.0,40789703000.0,36932451000.0,,
1996-06-25,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-06-26,4.08,3857252000.0,40789703000.0,36932451000.0,,
1996-06-27,4.13,3857252000.0,40789703000.0,36932451000.0,,
1996-06-28,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-07-01,4.09,3857252000.0,40789703000.0,36932451000.0,,
1996-07-02,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-07-03,4.0,3857252000.0,40789703000.0,36932451000.0,,
1996-07-05,3.92,3857252000.0,40789703000.0,36932451000.0,,
1996-07-08,3.83,3857252000.0,40789703000.0,36932451000.0,,
1996-07-09,3.98,3857252000.0,40789703000.0,36932451000.0,,
1996-07-10,3.95,3857252000.0,40789703000.0,36932451000.0,,
1996-07-11,3.84,3857252000.0,40789703000.0,36932451000.0,,
1996-07-12,3.86,3857252000.0,40789703000.0,36932451000.0,,
1996-07-15,3.66,3857252000.0,40789703000.0,36932451000.0,,
1996-07-16,3.5,3857252000.0,40789703000.0,36932451000.0,,
1996-07-17,3.59,3857252000.0,40789703000.0,36932451000.0,,
1996-07-18,3.8,3857252000.0,40789703000.0,36932451000.0,,
1996-07-19,3.86,3857252000.0,40789703000.0,36932451000.0,,
1996-07-22,3.84,3857252000.0,40789703000.0,36932451000.0,,
1996-07-23,3.8,3857252000.0,40789703000.0,36932451000.0,,
1996-07-24,3.78,3857252000.0,40789703000.0,36932451000.0,,
1996-07-25,3.81,3857252000.0,40789703000.0,36932451000.0,,
1996-07-26,3.95,3857252000.0,40789703000.0,36932451000.0,,
1996-07-29,4.16,3857252000.0,40789703000.0,36932451000.0,,
1996-07-30,4.19,3857252000.0,40789703000.0,36932451000.0,,
1996-07-31,4.3,3857252000.0,40789703000.0,36932451000.0,,
1996-08-01,4.27,3857252000.0,40789703000.0,36932451000.0,,
1996-08-02,4.31,3857252000.0,40789703000.0,36932451000.0,,
1996-08-05,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-08-06,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-08-07,4.42,3857252000.0,40789703000.0,36932451000.0,,
1996-08-08,4.42,3857252000.0,40789703000.0,36932451000.0,,
1996-08-09,4.39,3857252000.0,40789703000.0,36932451000.0,,
1996-08-12,4.33,3857252000.0,40789703000.0,36932451000.0,,
1996-08-13,4.25,3857252000.0,40789703000.0,36932451000.0,,
1996-08-14,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-08-15,4.3,3857252000.0,40789703000.0,36932451000.0,,
1996-08-16,4.36,3857252000.0,40789703000.0,36932451000.0,,
1996-08-19,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-08-20,4.34,3857252000.0,40789703000.0,36932451000.0,,
1996-08-21,4.38,3857252000.0,40789703000.0,36932451000.0,,
1996-08-22,4.38,3857252000.0,40789703000.0,36932451000.0,,
1996-08-23,4.45,3857252000.0,40789703000.0,36932451000.0,,
1996-08-26,4.5,3857252000.0,40789703000.0,36932451000.0,,
1996-08-27,4.61,3857252000.0,40789703000.0,36932451000.0,,
1996-08-28,4.77,3857252000.0,40789703000.0,36932451000.0,,
1996-08-29,4.75,3857252000.0,40789703000.0,36932451000.0,,
1996-08-30,4.77,3857252000.0,40789703000.0,36932451000.0,,
1996-09-03,4.78,3857252000.0,40789703000.0,36932451000.0,,
1996-09-04,4.88,3857252000.0,40789703000.0,36932451000.0,,
1996-09-05,4.92,3857252000.0,40789703000.0,36932451000.0,,
1996-09-06,4.77,3857252000.0,40789703000.0,36932451000.0,,
1996-09-09,4.66,3857252000.0,40789703000.0,36932451000.0,,
1996-09-10,4.78,3857252000.0,40789703000.0,36932451000.0,,
1996-09-11,4.84,3857252000.0,40789703000.0,36932451000.0,,
1996-09-12,4.94,3857252000.0,40789703000.0,36932451000.0,,
1996-09-13,4.88,3857252000.0,40789703000.0,36932451000.0,,
1996-09-16,4.84,3857252000.0,40789703000.0,36932451000.0,,
1996-09-17,4.86,3857252000.0,40789703000.0,36932451000.0,,
1996-09-18,4.91,3857252000.0,40789703000.0,36932451000.0,,
1996-09-19,4.89,3857252000.0,40789703000.0,36932451000.0,,
1996-09-20,4.92,3857252000.0,40789703000.0,36932451000.0,,
1996-09-23,5.2,3857252000.0,40789703000.0,36932451000.0,,
1996-09-24,5.19,3857252000.0,40789703000.0,36932451000.0,,
1996-09-25,5.23,3857252000.0,40789703000.0,36932451000.0,,
1996-09-26,5.41,3857252000.0,40789703000.0,36932451000.0,,
1996-09-27,5.38,3857252000.0,40789703000.0,36932451000.0,,
1996-09-30,5.56,3857252000.0,40789703000.0,36932451000.0,,
1996-10-01,5.56,3857252000.0,40789703000.0,36932451000.0,,
1996-10-02,5.5,3857252000.0,40789703000.0,36932451000.0,,
1996-10-03,5.31,3857252000.0,40789703000.0,36932451000.0,,
1996-10-04,5.17,3857252000.0,40789703000.0,36932451000.0,,
1996-10-07,5.13,3857252000.0,40789703000.0,36932451000.0,,
1996-10-08,5.09,3857252000.0,40789703000.0,36932451000.0,,
1996-10-09,5.08,3857252000.0,40789703000.0,36932451000.0,,
1996-10-10,5.11,3857252000.0,40789703000.0,36932451000.0,,
1996-10-11,5.13,3857252000.0,40789703000.0,36932451000.0,,
1996-10-14,5.11,3857252000.0,40789703000.0,36932451000.0,,
1996-10-15,5.06,3857252000.0,40789703000.0,36932451000.0,,
1996-10-16,5.08,3857252000.0,40789703000.0,36932451000.0,,
1996-10-17,5.14,3857252000.0,40789703000.0,36932451000.0,,
1996-10-18,5.28,3857252000.0,40789703000.0,36932451000.0,,
1996-10-21,5.38,3857252000.0,40789703000.0,36932451000.0,,
1996-10-22,5.36,3857252000.0,40789703000.0,36932451000.0,,
1996-10-23,5.45,3857252000.0,40789703000.0,36932451000.0,,
1996-10-24,5.31,3857252000.0,40789703000.0,36932451000.0,,
1996-10-25,5.41,3857252000.0,40789703000.0,36932451000.0,,
1996-10-28,5.42,3857252000.0,40789703000.0,36932451000.0,,
1996-10-29,5.3,3857252000.0,40789703000.0,36932451000.0,,
1996-10-30,5.39,3857252000.0,40789703000.0,36932451000.0,,
1996-10-31,5.3,3857252000.0,40789703000.0,36932451000.0,,
1996-11-01,5.23,3857252000.0,40789703000.0,36932451000.0,,
1996-11-04,5.19,3857252000.0,40789703000.0,36932451000.0,,
1996-11-05,5.23,3857252000.0,40789703000.0,36932451000.0,,
1996-11-06,5.27,3857252000.0,40789703000.0,36932451000.0,,
1996-11-07,5.2,3857252000.0,40789703000.0,36932451000.0,,
1996-11-08,5.16,3857252000.0,40789703000.0,36932451000.0,,
1996-11-11,5.02,3857252000.0,40789703000.0,36932451000.0,,
